Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL, m3,R$
2020,outubro,UNB- SGP,4803451,A06A040130,,,72,"R$ 1903,96"
2020,outubro,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,0,"R$ 42,00"
2020,outubro,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,0,"R$ 42,00"
2020,novembro,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,118,"R$ 3281,20"
2020,novembro,BSAN UNB LD BSAN,7204647,A14B946881,,,34,"R$ 796,12"
2020,novembro,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,42,"R$ 1005,76"
2020,novembro,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,0,"R$ 21,00"
2020,novembro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,690953,A09X219511,,,0,"R$ 0,00"
2020,novembro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7911297,Y15S761021,,,144,"R$ 4059,64"
2020,novembro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7923252,Y17N380280,,,0,"R$ 21,00"
2020,novembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 48,198171,A03N543148,,,0,"R$ 0,00"
2020,novembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 52,198196,A05S051260,,,0,"R$ 0,00"
2020,novembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 54,198201,A06S772595,,,0,"R$ 0,00"
2020,novembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 58,198218,A03N647689,,,0,"R$ 0,00"
2020,novembro,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,3,"R$ 78,84"
2020,novembro,ENG. FL,8159831,Y18N012100,,,573,"R$ 16903,90"
2020,novembro,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,223,"R$ 6424,90"
2020,novembro,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,0,"R$ 42,00"
2020,novembro,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,661,"R$ 19538,62"
2020,novembro,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,481,"R$ 14149,42"
2020,novembro,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,8,"R$ 157,16"
2020,novembro,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,40,"R$ 945,88"
2020,novembro,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,91,"R$ 2472,82"
2020,novembro,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,12,"R$ 247,00"
2020,novembro,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,19,"R$ 421,72"
2020,novembro,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,562211,A7X055167,,,0,"R$ 0,00"
2020,novembro,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,156,"R$ 2209,46"
2020,novembro,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,89,"R$ 2412,94"
2020,novembro,Instituto de Arte IDA SCLN 406 BL A LJ 32,198137,A05S117901,,,0,"R$ 0,00"
2020,novembro,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,343,"R$ 10017,70"
2020,novembro,LAB FAC TEC,7991053,Y1BN047510,,,30,"R$ 696,28"
2020,novembro,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,0,"R$ 42,00"
2020,novembro,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,328,"R$ 9568,60"
2020,novembro,Prédio do CPD,6190588,Y11X037170,,,15,"R$ 321,88"
2020,novembro,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,420,"R$ 12323,08"
2020,novembro,SANEAGO UNB CERRADO,7002971,Y11F518077,,,1,"R$ 17,89"
2020,novembro,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,50,"R$ 1245,28"
2020,novembro,ULEG/FS,7737882,Y18N012100,,,11,"R$ 222,04"
2020,novembro,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,68,"R$ 1784,20"
2020,novembro,UNB – CDT,4973542,C06N002635 A11C051686,,,21,"R$ 471,64"
2020,novembro,UNB – CIC,6708481,A09X278361,,,24,"R$ 546,52"
2020,novembro,UNB – EST,6712967,A09X273736,,,37,"R$ 871,00"
2020,novembro,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,71,"R$ 1874,02"
2020,novembro,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,700,"R$ 20706,28"
2020,novembro,UnB ALMOXARIFADO CENTRAL LIG. 01,4789946,C03N000966 A08S428500,,,37,"R$ 871,00"
2020,novembro,UNB CASA DO ESTUDANTE – CEU BLOCO A,4813261,E08S007125,,,301,"R$ 2519,98"
2020,novembro,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,,,0,"R$ 42,00"
2020,novembro,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,,,1525,"R$ 22703,39"
2020,novembro,UnB Ceilândia (ESCOLA) QNN 26,6530923,D11X000476 G11CA00013,,,668,"R$ 19748,20"
2020,novembro,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,70,"R$ 1844,08"
2020,novembro,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,64,"R$ 1664,44"
2020,novembro,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,5,"R$ 106,48"
2020,novembro,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,111,"R$ 3071,62"
2020,novembro,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,125,"R$ 3490,78"
2020,novembro,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,153,"R$ 4329,10"
2020,novembro,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,87,"R$ 2353,06"
2020,novembro,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,2,"R$ 66,56"
2020,novembro,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,15,"R$ 321,88"
2020,novembro,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,"E02N000752, A11C051891, A125419710",,,11,"R$ 222,04"
2020,novembro,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,49,"R$ 1215,34"
2020,novembro,UnB FACE,6682481,A11C050322,,,63,"R$ 1634,50"
2020,novembro,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,75,"R$ 1993,78"
2020,novembro,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,6,"R$ 121,84"
2020,novembro,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,1079,"R$ 32053,54"
2020,novembro,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,521,"R$ 15347,02"
2020,novembro,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,36,"R$ 846,04"
2020,novembro,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,138,"R$ 3880,00"
2020,novembro,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,8498,"R$ 254178,40"
2020,novembro,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,65,"R$ 1694,38"
2020,novembro,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,16,"R$ 346,84"
2020,novembro,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,89,"R$ 2412,94"
2020,novembro,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,43,"R$ 1035,70"
2020,novembro,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,162,"R$ 4598,56"
2020,novembro,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,127,"R$ 3550,66"
2020,novembro,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,58,"R$ 1484,80"
2020,novembro,UNB PANCP HOSP VETERINÁRIO BIOT.  01,4767861,E02N001959 D09X000879,,,219,"R$ 6305,14"
2020,novembro,UNB PAVILHÃO ANÍSIO TEIXEIRA,4789881,E03N001240 D10S000742,,,136,"R$ 3820,12"
2020,novembro,UNB POSTO DA PM - PMDF,4803434,A06A040136 A07F654416,,,86,"R$ 2323,12"
2020,novembro,UNB- SGP,4803451,A06A040130,,,0,"R$ 42,00"
2020,novembro,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,0,"R$ 42,00"
2020,novembro,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,2,"R$ 66,56"
2020,dezembro,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,64,"R$ 1664,44"
2020,dezembro,BSAN UNB LD BSAN,7204647,A14B946881,,,24,"R$ 546,52"
2020,dezembro,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,0,"R$ 42,00"
2020,dezembro,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,495,"R$ 7284,29"
2020,dezembro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,690953,A09X219511,,,0,"R$ 0,00"
2020,dezembro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7911297,Y15S761021,,,35,"R$ 821,08"
2020,dezembro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7923252,Y17N380280,,,0,"R$ 21,00"
2020,dezembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 48,198171,A03N543148,,,0,"R$ 0,00"
2020,dezembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 52,198196,A05S051260,,,0,"R$ 0,00"
2020,dezembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 54,198201,A06S772595,,,0,"R$ 0,00"
2020,dezembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 58,198218,A03N647689,,,0,"R$ 0,00"
2020,dezembro,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,3,"R$ 78,84"
2020,dezembro,ENG. FL,8159831,Y18N012100,,,14,"R$ 474,30"
2020,dezembro,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,116,"R$ 3221,32"
2020,dezembro,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,0,"R$ 42,00"
2020,dezembro,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,578,"R$ 17053,60"
2020,dezembro,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,333,"R$ 9718,30"
2020,dezembro,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,5,"R$ 106,48"
2020,dezembro,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,49,"R$ 1215,34"
2020,dezembro,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,84,"R$ 2263,24"
2020,dezembro,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,6,"R$ 121,84"
2020,dezembro,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,20,"R$ 446,68"
2020,dezembro,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,562211,A7X055167,,,0,"R$ 0,00"
2020,dezembro,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,223,"R$ 3212,45"
2020,dezembro,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,121,"R$ 3371,02"
2020,dezembro,Instituto de Arte IDA SCLN 406 BL A LJ 32,198137,A05S117901,,,0,"R$ 0,00"
2020,dezembro,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,281,"R$ 8161,42"
2020,dezembro,LAB FAC TEC,7991053,Y1BN047510,,,30,"R$ 792,38"
2020,dezembro,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,0,"R$ 42,00"
2020,dezembro,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,241,"R$ 6963,82"
2020,dezembro,Prédio do CPD,6190588,Y11X037170,,,14,"R$ 296,92"
2020,dezembro,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,176,"R$ 5017,72"
2020,dezembro,SANEAGO UNB CERRADO,7002971,Y11F518077,,,0,"R$ 13,45"
2020,dezembro,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,58,"R$ 1484,80"
2020,dezembro,ULEG/FS,7737882,Y18N012100,,,24,"R$ 546,52"
2020,dezembro,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,8,"R$ 157,16"
2020,dezembro,UNB – CDT,4973542,C06N002635 A11C051686,,,28,"R$ 646,36"
2020,dezembro,UNB – CIC,6708481,A09X278361,,,14,"R$ 296,92"
2020,dezembro,UNB – EST,6712967,A09X273736,,,28,"R$ 646,36"
2020,dezembro,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,49,"R$ 1215,34"
2020,dezembro,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,95,"R$ 2592,58"
2020,dezembro,UnB ALMOXARIFADO CENTRAL LIG. 01,4789946,C03N000966 A08S428500,,,29,"R$ 671,32"
2020,dezembro,UNB CASA DO ESTUDANTE – CEU BLOCO A,4813261,E08S007125,,,296,"R$ 2490,08"
2020,dezembro,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,,,0,"R$ 42,00"
2020,dezembro,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,,,1246,"R$ 18526,76"
2020,dezembro,UnB Ceilândia (ESCOLA) QNN 26,6530923,D11X000476 G11CA00013,,,0,"R$ 42,00"
2020,dezembro,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,191,"R$ 5466,82"
2020,dezembro,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,46,"R$ 1125,52"
2020,dezembro,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,2,"R$ 66,56"
2020,dezembro,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,30,"R$ 696,28"
2020,dezembro,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,127,"R$ 3550,66"
2020,dezembro,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,0,"R$ 42,00"
2020,dezembro,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,26,"R$ 596,44"
2020,dezembro,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,1,"R$ 54,28"
2020,dezembro,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,9,"R$ 177,12"
2020,dezembro,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,"E02N000752, A11C051891, A125419710",,,13,"R$ 271,96"
2020,dezembro,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,41,"R$ 975,82"
2020,dezembro,UnB FACE,6682481,A11C050322,,,49,"R$ 1215,34"
2020,dezembro,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,52,"R$ 1305,16"
2020,dezembro,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,6,"R$ 121,84"
2020,dezembro,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,738,"R$ 21844,00"
2020,dezembro,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,0,"R$ 42,00"
2020,dezembro,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,24,"R$ 546,52"
2020,dezembro,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,17,"R$ 371,80"
2020,dezembro,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,6978,"R$ 208669,60"
2020,dezembro,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,41,"R$ 975,82"
2020,dezembro,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,6,"R$ 121,84"
2020,dezembro,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,39,"R$ 920,92"
2020,dezembro,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,25,"R$ 571,48"
2020,dezembro,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,146,"R$ 4119,52"
2020,dezembro,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,131,"R$ 3670,42"
2020,dezembro,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,0,"R$ 42,00"
2020,dezembro,UNB PANCP HOSP VETERINÁRIO BIOT.  01,4767861,E02N001959 D09X000879,,,141,"R$ 3969,82"
2020,dezembro,UNB PAVILHÃO ANÍSIO TEIXEIRA,4789881,E03N001240 D10S000742,,,194,"R$ 5556,64"
2020,dezembro,UNB POSTO DA PM - PMDF,4803434,A06A040136 A07F654416,,,73,"R$ 1933,90"
2020,dezembro,UNB- SGP,4803451,A06A040130,,,40,"R$ 945,88"
2020,dezembro,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,0,"R$ 42,00"
2020,dezembro,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,0,"R$ 42,00"
2021,janeiro,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,69,"R$ 1814,14"
2021,janeiro,BSAN UNB LD BSAN,7204647,A14B946881,,,28,"R$ 646,36"
2021,janeiro,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,12,"R$ 247,00"
2021,janeiro,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,0,"R$ 21,00"
2021,janeiro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7911297,Y15S761021,,,19,"R$ 421,72"
2021,janeiro,Centro de Convivencia Darcy Ribeiro UNB AE CENTRO de CONVIVENCIA DARCY RIBEIRO,7923252,Y17N380280,,,0,"R$ 21,00"
2021,janeiro,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,3,"R$ 78,84"
2021,janeiro,ENG. FL,8159831,Y18L274736,,,53,"R$ 1335,10"
2021,janeiro,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,211,"R$ 6065,62"
2021,janeiro,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,0,"R$ 42,00"
2021,janeiro,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,653,"R$ 19299,10"
2021,janeiro,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,460,"R$ 13520,68"
2021,janeiro,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,8,"R$ 157,16"
2021,janeiro,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,50,"R$ 1245,28"
2021,janeiro,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,125,"R$ 3490,78"
2021,janeiro,FUNDAÇÃO UNIVERSIDADE DE BRASILIA G TORTO – CPAB,135992,Y18L274736,,,0,"R$ 3261,61"
2021,janeiro,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,4,"R$ 91,12"
2021,janeiro,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,23,"R$ 521,56"
2021,janeiro,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,164,"R$ 2329,22"
2021,janeiro,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,241,"R$ 6963,82"
2021,janeiro,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,343,"R$ 10017,70"
2021,janeiro,LAB FAC TEC,7991053,Y1BN047510,,,30,"R$ 696,28"
2021,janeiro,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,0,"R$ 42,00"
2021,janeiro,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,303,"R$ 8820,10"
2021,janeiro,Prédio do CPD,6190588,Y11X037170,,,22,"R$ 496,60"
2021,janeiro,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,365,"R$ 10676,38"
2021,janeiro,SANEAGO UNB CERRADO,7002971,Y11F518077,,,0,"R$ 13,45"
2021,janeiro,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,87,"R$ 2353,06"
2021,janeiro,ULEG/FS,7737882,Y18N012100,,,22,"R$ 496,60"
2021,janeiro,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,15,"R$ 321,88"
2021,janeiro,UNB – CDT,4973542,C06N002635 A11C051686,,,38,"R$ 895,96"
2021,janeiro,UNB – CIC,6708481,A09X278361,,,20,"R$ 446,68"
2021,janeiro,UNB – EST,6712967,A09X273736,,,36,"R$ 846,04"
2021,janeiro,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,42,"R$ 1005,76"
2021,janeiro,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,151,"R$ 4269,22"
2021,janeiro,UnB ALMOXARIFADO CENTRAL LIG. 01,4789946,C03N000966 A08S428500,,,30,"R$ 696,28"
2021,janeiro,UNB CASA DO ESTUDANTE – CEU BLOCO A,4813261,E08S007125,,,316,"R$ 2610,88"
2021,janeiro,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,,,0,"R$ 42,00"
2021,janeiro,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,,,1319,"R$ 19619,57"
2021,janeiro,UnB Ceilândia (ESCOLA) QNN 26,6530923,D11X000476 G11CA00013,,,165,"R$ 4688,38"
2021,janeiro,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,68,"R$ 1784,20"
2021,janeiro,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,115,"R$ 3191,38"
2021,janeiro,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,1,"R$ 54,28"
2021,janeiro,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,65,"R$ 1694,38"
2021,janeiro,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,181,"R$ 5167,42"
2021,janeiro,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,153,"R$ 4329,10"
2021,janeiro,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,25,"R$ 571,48"
2021,janeiro,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,2,"R$ 66,56"
2021,janeiro,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,13,"R$ 271,96"
2021,janeiro,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,"E02N000752, A11C051891, A125419710",,,16,"R$ 346,84"
2021,janeiro,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,35,"R$ 821,08"
2021,janeiro,UnB FACE,6682481,A11C050322,,,99,"R$ 2712,34"
2021,janeiro,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,67,"R$ 1754,26"
2021,janeiro,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,10,"R$ 197,08"
2021,janeiro,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,1001,"R$ 29718,22"
2021,janeiro,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,75,"R$ 1993,78"
2021,janeiro,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,344,"R$ 10047,64"
2021,janeiro,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,30,"R$ 696,28"
2021,janeiro,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,9772,"R$ 292321,96"
2021,janeiro,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,11,"R$ 222,04"
2021,janeiro,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,7,"R$ 137,20"
2021,janeiro,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,47,"R$ 1155,46"
2021,janeiro,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,32,"R$ 746,20"
2021,janeiro,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,138,"R$ 3880,00"
2021,janeiro,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,137,"R$ 3850,06"
2021,janeiro,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,58,"R$ 1484,80"
